1,umishunwin,0001,4.54.46,2019/04/20,ふぁじい
2,umishunwin,0001,4.54.46,2019/04/20,siosatou
3,umishunwin,0001,4.54.15,2019/04/20,akira
4,umishunwin,0001,4.54.10,2019/04/20,cos
5,umishunwin,0001,4.54.08,2019/04/20,TEM
6,umishunwin,0001,4.54.00,2019/04/20,tooro
7,umishunwin,0001,4.53.90,2019/04/20,わあい
8,umishunwin,0001,4.53.75,2019/04/20,gori.sh
9,umishunwin,0001,4.53.70,2019/04/20,TKDL
10,umishunwin,0001,4.53.41,2019/04/20,[deleted]
11,umishunwin,0001,4.53.25,2019/04/20,real hero26753
12,umishunwin,0001,4.52.65,2020/05/09,Syouta
13,umishunwin,0001,4.52.58,2019/04/20,Harucani
14,umishunwin,0001,4.52.58,2019/04/20,SE606
15,umishunwin,0001,4.52.56,2019/04/20,Clema
16,umishunwin,0001,4.52.55,2019/04/20,OEDLEMMY
17,umishunwin,0001,4.52.40,2020/05/09,inu
18,umishunwin,0001,4.52.28,2019/04/20,ゞ Tonny 〆
19,umishunwin,0001,4.52.23,2019/04/20,beco
20,umishunwin,0001,4.52.13,2019/04/20,kazu.soap
